Timestamp (ISO8601),Pressure (Pa),Altitude AGL (m),Humidity (%),Temperature (°C)
0000-00-00T00:02:39:873,101298.484,-0.456,55.030,24.290
0000-00-00T00:02:40:000,101299.281,-0.522,55.020,24.290
0000-00-00T00:02:40:072,101299.047,-0.503,55.040,24.290
0000-00-00T00:02:40:145,101298.531,-0.460,55.030,24.280
0000-00-00T00:02:40:217,101299.242,-0.519,55.020,24.280
0000-00-00T00:02:40:289,101298.758,-0.479,55.030,24.290
0000-00-00T00:02:40:361,101299.023,-0.501,55.050,24.290
0000-00-00T00:02:40:434,101299.273,-0.522,55.070,24.290
0000-00-00T00:02:40:517,101298.719,-0.476,55.030,24.300
0000-00-00T00:02:40:589,101298.523,-0.459,55.050,24.300
0000-00-00T00:02:40:667,101298.016,-0.416,55.030,24.280
0000-00-00T00:02:40:740,101297.953,-0.411,55.030,24.280
0000-00-00T00:02:40:812,101298.461,-0.454,55.050,24.300
0000-00-00T00:02:40:884,101298.891,-0.490,55.080,24.300
0000-00-00T00:02:40:956,101299.469,-0.538,55.040,24.300
0000-00-00T00:02:41:000,101298.133,-0.426,55.120,24.290
0000-00-00T00:02:41:073,101297.344,-0.361,55.110,24.290
0000-00-00T00:02:41:147,101296.336,-0.277,55.070,24.300
0000-00-00T00:02:41:220,101294.922,-0.159,55.070,24.290
0000-00-00T00:02:41:292,101294.914,-0.159,55.080,24.280
0000-00-00T00:02:41:364,101294.508,-0.125,55.110,24.280
0000-00-00T00:02:41:436,101187.000,8.833,55.090,24.290
0000-00-00T00:02:41:508,101215.188,6.483,55.080,24.300
0000-00-00T00:02:41:581,101235.891,4.758,55.080,24.320
0000-00-00T00:02:41:653,101251.703,3.441,55.090,24.290
0000-00-00T00:02:41:725,101262.414,2.549,55.110,24.300
0000-00-00T00:02:41:800,101271.195,1.817,55.150,24.300
0000-00-00T00:02:41:873,101278.836,1.181,55.120,24.290
0000-00-00T00:02:42:000,101283.484,0.793,55.080,24.320
0000-00-00T00:02:42:073,101286.617,0.533,55.100,24.320
0000-00-00T00:02:42:145,101289.719,0.274,55.100,24.330
0000-00-00T00:02:42:217,101291.586,0.119,55.130,24.290
0000-00-00T00:02:42:290,101292.789,0.018,55.130,24.320
0000-00-00T00:02:42:362,101293.359,-0.029,55.050,24.300
0000-00-00T00:02:42:434,101295.383,-0.198,55.090,24.300
0000-00-00T00:02:42:506,101294.961,-0.162,55.090,24.290
0000-00-00T00:02:42:581,101295.102,-0.174,55.080,24.320
0000-00-00T00:02:42:653,101295.461,-0.204,55.090,24.290
0000-00-00T00:02:42:726,101295.953,-0.245,55.030,24.300
0000-00-00T00:02:42:798,101295.922,-0.242,55.070,24.300
0000-00-00T00:02:42:870,101295.297,-0.190,55.080,24.300
0000-00-00T00:02:43:000,101294.445,-0.120,55.060,24.300
0000-00-00T00:02:43:072,101296.391,-0.282,55.040,24.320
0000-00-00T00:02:43:145,101295.633,-0.218,55.020,24.320
0000-00-00T00:02:43:217,101295.742,-0.227,55.040,24.300
0000-00-00T00:02:43:292,101295.953,-0.245,55.000,24.300
0000-00-00T00:02:43:364,101296.172,-0.263,55.010,24.300
0000-00-00T00:02:43:436,101295.297,-0.190,55.050,24.300
0000-00-00T00:02:43:508,101295.664,-0.221,54.980,24.320
0000-00-00T00:02:43:581,101296.258,-0.271,55.000,24.300
0000-00-00T00:02:43:653,101296.219,-0.266,54.990,24.320
0000-00-00T00:02:43:725,101296.977,-0.331,54.960,24.290
0000-00-00T00:02:43:797,101296.461,-0.288,55.000,24.320
0000-00-00T00:02:43:870,101296.680,-0.306,55.020,24.320
0000-00-00T00:02:43:945,101297.703,-0.391,54.980,24.330
0000-00-00T00:02:44:000,101297.172,-0.347,54.980,24.320
0000-00-00T00:02:44:073,101296.117,-0.258,54.970,24.320
0000-00-00T00:02:44:145,101296.156,-0.261,54.980,24.330
0000-00-00T00:02:44:217,101296.383,-0.281,54.980,24.320
0000-00-00T00:02:44:290,101296.055,-0.253,54.980,24.320
0000-00-00T00:02:44:362,101297.375,-0.363,54.940,24.300
0000-00-00T00:02:44:434,101297.469,-0.371,54.960,24.330
0000-00-00T00:02:44:519,101297.359,-0.362,54.940,24.300
0000-00-00T00:02:44:594,101297.117,-0.342,54.970,24.320
0000-00-00T00:02:44:666,101297.344,-0.361,54.920,24.300
0000-00-00T00:02:44:739,101298.320,-0.442,54.930,24.330
0000-00-00T00:02:44:811,101298.227,-0.434,54.970,24.300
0000-00-00T00:02:44:883,101298.031,-0.417,54.950,24.350
0000-00-00T00:02:45:000,101297.766,-0.396,54.940,24.320
0000-00-00T00:02:45:073,101298.508,-0.458,54.940,24.320
0000-00-00T00:02:45:145,101298.594,-0.465,54.970,24.290
0000-00-00T00:02:45:217,101298.703,-0.475,54.940,24.330
0000-00-00T00:02:45:287,101298.523,-0.459,54.930,24.320
0000-00-00T00:02:45:360,101298.125,-0.426,54.940,24.320
0000-00-00T00:02:45:432,101297.484,-0.373,54.930,24.350
0000-00-00T00:02:45:504,101297.422,-0.367,54.960,24.320
0000-00-00T00:02:45:576,101297.617,-0.384,54.950,24.330
0000-00-00T00:02:45:649,101297.594,-0.382,54.940,24.350
0000-00-00T00:02:45:721,101297.383,-0.364,54.940,24.320
0000-00-00T00:02:45:793,101297.977,-0.413,54.930,24.330
0000-00-00T00:02:45:868,101298.227,-0.434,54.940,24.320
0000-00-00T00:02:45:941,101298.234,-0.435,54.920,24.320
0000-00-00T00:02:46:000,101298.633,-0.469,54.960,24.300
0000-00-00T00:02:46:073,101298.352,-0.444,54.960,24.320
0000-00-00T00:02:46:145,101298.930,-0.493,54.930,24.330
0000-00-00T00:02:46:217,101298.008,-0.416,54.950,24.350
0000-00-00T00:02:46:289,101297.734,-0.393,54.950,24.320
0000-00-00T00:02:46:361,101297.602,-0.382,54.900,24.330
0000-00-00T00:02:46:434,101297.398,-0.365,54.950,24.330
0000-00-00T00:02:46:508,101297.547,-0.378,54.930,24.330
0000-00-00T00:02:46:581,101297.867,-0.404,54.920,24.330
0000-00-00T00:02:46:653,101297.820,-0.400,54.960,24.320
0000-00-00T00:02:46:725,101297.133,-0.343,54.940,24.320
0000-00-00T00:02:46:797,101297.820,-0.400,54.940,24.330
0000-00-00T00:02:46:870,101298.883,-0.489,54.960,24.320
0000-00-00T00:02:47:000,101298.430,-0.452,54.960,24.330
0000-00-00T00:02:47:073,101299.109,-0.508,54.940,24.330
0000-00-00T00:02:47:145,101299.242,-0.519,54.940,24.330
0000-00-00T00:02:47:220,101299.023,-0.501,54.950,24.320
0000-00-00T00:02:47:292,101299.062,-0.504,54.980,24.320
0000-00-00T00:02:47:365,101298.641,-0.469,54.930,24.330
0000-00-00T00:02:47:437,101297.453,-0.370,54.940,24.330
0000-00-00T00:02:47:509,101297.422,-0.367,54.930,24.320
0000-00-00T00:02:47:581,101296.766,-0.313,54.930,24.350
0000-00-00T00:02:47:654,101296.633,-0.302,54.970,24.320
0000-00-00T00:02:47:726,101296.250,-0.270,54.960,24.320
0000-00-00T00:02:47:798,101307.234,-1.185,54.940,24.330
0000-00-00T00:02:47:873,101304.320,-0.942,54.940,24.320
0000-00-00T00:02:48:000,101305.531,-1.043,54.960,24.350
0000-00-00T00:02:48:072,101306.438,-1.118,54.980,24.350
0000-00-00T00:02:48:145,101303.688,-0.889,54.920,24.320
0000-00-00T00:02:48:217,101301.758,-0.728,55.000,24.330
0000-00-00T00:02:48:289,101301.141,-0.677,54.950,24.330
0000-00-00T00:02:48:361,101313.633,-1.718,54.980,24.330
0000-00-00T00:02:48:434,101311.047,-1.502,55.010,24.350
0000-00-00T00:02:48:506,101307.914,-1.241,54.970,24.330
0000-00-00T00:02:48:581,101305.711,-1.058,54.970,24.350
0000-00-00T00:02:48:653,101304.117,-0.925,54.970,24.350
0000-00-00T00:02:48:725,101302.289,-0.772,54.970,24.330
0000-00-00T00:02:48:797,101300.945,-0.661,54.970,24.330
0000-00-00T00:02:48:870,101299.812,-0.566,54.930,24.330
0000-00-00T00:02:48:942,101298.836,-0.485,54.970,24.330
0000-00-00T00:02:49:000,101298.812,-0.483,54.960,24.360
0000-00-00T00:02:49:073,101297.797,-0.398,54.940,24.330
0000-00-00T00:02:49:145,101297.422,-0.367,54.950,24.320
0000-00-00T00:02:49:220,101298.117,-0.425,54.940,24.330
0000-00-00T00:02:49:292,101297.641,-0.385,54.910,24.330
0000-00-00T00:02:49:364,101298.469,-0.455,54.960,24.330
0000-00-00T00:02:49:437,101297.695,-0.390,54.890,24.350
0000-00-00T00:02:49:509,101297.656,-0.387,54.910,24.350
0000-00-00T00:02:49:581,101296.898,-0.324,54.890,24.330
0000-00-00T00:02:49:653,101297.367,-0.363,54.950,24.360
0000-00-00T00:02:49:726,101297.492,-0.373,54.890,24.350
0000-00-00T00:02:49:798,101298.023,-0.417,54.900,24.360
0000-00-00T00:02:49:879,101298.312,-0.441,54.900,24.350
0000-00-00T00:02:50:000,101299.508,-0.541,54.870,24.380
0000-00-00T00:02:50:073,101299.344,-0.527,54.910,24.360
0000-00-00T00:02:50:145,101299.398,-0.532,54.850,24.350
0000-00-00T00:02:50:217,101298.992,-0.498,54.880,24.360
0000-00-00T00:02:50:289,101299.109,-0.508,54.870,24.350
0000-00-00T00:02:50:362,101299.047,-0.503,54.850,24.350
0000-00-00T00:02:50:434,101299.336,-0.527,54.850,24.360
0000-00-00T00:02:50:506,101298.828,-0.485,54.900,24.360
0000-00-00T00:02:50:581,101298.805,-0.483,54.850,24.330
0000-00-00T00:02:50:653,101299.445,-0.536,54.830,24.350
0000-00-00T00:02:50:725,101298.844,-0.486,54.880,24.360
0000-00-00T00:02:50:798,101299.227,-0.518,54.850,24.360
0000-00-00T00:02:50:870,101299.031,-0.501,54.850,24.350
0000-00-00T00:02:51:000,101298.977,-0.497,54.880,24.350
0000-00-00T00:02:51:072,101298.703,-0.475,54.830,24.330
0000-00-00T00:02:51:144,101300.078,-0.588,54.840,24.380
0000-00-00T00:02:51:217,101298.930,-0.493,54.840,24.360
0000-00-00T00:02:51:300,101298.125,-0.426,54.810,24.350
0000-00-00T00:02:51:372,101297.625,-0.384,54.860,24.350
0000-00-00T00:02:51:444,101297.289,-0.356,54.840,24.380
0000-00-00T00:02:51:517,101297.922,-0.409,54.810,24.350
0000-00-00T00:02:51:589,101298.023,-0.417,54.890,24.360
0000-00-00T00:02:51:661,101299.242,-0.519,54.790,24.350
0000-00-00T00:02:51:733,101298.914,-0.492,54.810,24.380
0000-00-00T00:02:51:806,101298.805,-0.483,54.810,24.360
0000-00-00T00:02:51:878,101297.828,-0.401,54.840,24.360
0000-00-00T00:02:51:953,101299.469,-0.538,54.780,24.380
0000-00-00T00:02:52:000,101299.578,-0.547,54.820,24.360
0000-00-00T00:02:52:072,101299.578,-0.547,54.820,24.350
0000-00-00T00:02:52:144,101298.906,-0.491,54.850,24.380
0000-00-00T00:02:52:231,101298.438,-0.452,54.820,24.360
0000-00-00T00:02:52:303,101298.383,-0.448,54.810,24.360
0000-00-00T00:02:52:375,101297.656,-0.387,54.830,24.360
0000-00-00T00:02:52:447,101297.953,-0.411,54.810,24.360
0000-00-00T00:02:52:520,101298.406,-0.450,54.790,24.350
0000-00-00T00:02:52:594,101298.867,-0.488,54.810,24.350
0000-00-00T00:02:52:667,101298.156,-0.428,54.820,24.380
0000-00-00T00:02:52:739,101298.055,-0.420,54.800,24.360
0000-00-00T00:02:52:811,101297.188,-0.348,54.820,24.350
0000-00-00T00:02:52:884,101297.859,-0.403,54.820,24.350
0000-00-00T00:02:53:000,101297.500,-0.374,54.790,24.330
0000-00-00T00:02:53:073,101297.477,-0.372,54.780,24.360
0000-00-00T00:02:53:145,101297.812,-0.400,54.800,24.380
0000-00-00T00:02:53:218,101297.727,-0.393,54.790,24.350
0000-00-00T00:02:53:293,101298.555,-0.462,54.790,24.380
0000-00-00T00:02:53:365,101298.133,-0.426,54.820,24.360
0000-00-00T00:02:53:437,101297.352,-0.361,54.800,24.360
0000-00-00T00:02:53:509,101297.789,-0.398,54.810,24.380
0000-00-00T00:02:53:581,101297.234,-0.352,54.800,24.360
0000-00-00T00:02:53:654,101297.875,-0.405,54.820,24.360
0000-00-00T00:02:53:726,101298.031,-0.417,54.790,24.380
0000-00-00T00:02:53:798,101298.477,-0.455,54.800,24.390
0000-00-00T00:02:53:870,101298.547,-0.461,54.790,24.360
0000-00-00T00:02:54:000,101298.461,-0.454,54.820,24.390
0000-00-00T00:02:54:072,101297.461,-0.370,54.830,24.380
0000-00-00T00:02:54:145,101297.539,-0.377,54.810,24.380
0000-00-00T00:02:54:217,101297.898,-0.407,54.840,24.360
0000-00-00T00:02:54:289,101297.719,-0.392,54.870,24.380
0000-00-00T00:02:54:361,101297.680,-0.389,54.850,24.360
0000-00-00T00:02:54:434,101296.797,-0.315,54.820,24.390
0000-00-00T00:02:54:506,101297.305,-0.357,54.810,24.380
0000-00-00T00:02:54:578,101296.609,-0.300,54.860,24.390
0000-00-00T00:02:54:653,101297.688,-0.389,54.810,24.390
0000-00-00T00:02:54:725,101298.531,-0.460,54.840,24.360
0000-00-00T00:02:54:798,101298.602,-0.466,54.850,24.390
0000-00-00T00:02:54:870,101298.438,-0.452,54.850,24.380
0000-00-00T00:02:55:000,101298.656,-0.471,54.910,24.380
0000-00-00T00:02:55:072,101299.219,-0.517,54.860,24.390
0000-00-00T00:02:55:145,101299.719,-0.559,54.840,24.380
0000-00-00T00:02:55:217,101299.367,-0.529,54.840,24.400
0000-00-00T00:02:55:289,101299.492,-0.540,54.880,24.360
0000-00-00T00:02:55:364,101300.172,-0.596,54.840,24.380
0000-00-00T00:02:55:436,101299.352,-0.528,54.850,24.380
0000-00-00T00:02:55:509,101299.555,-0.545,54.840,24.400
0000-00-00T00:02:55:581,101299.219,-0.517,54.850,24.400
0000-00-00T00:02:55:653,101298.461,-0.454,54.820,24.400
0000-00-00T00:02:55:725,101299.109,-0.508,54.860,24.380
0000-00-00T00:02:55:798,101298.734,-0.477,54.890,24.380
0000-00-00T00:02:55:870,101298.758,-0.479,54.840,24.380
0000-00-00T00:02:55:942,101298.977,-0.497,54.870,24.390
0000-00-00T00:02:56:000,101298.898,-0.491,54.860,24.380
0000-00-00T00:02:56:072,101298.688,-0.473,54.840,24.380
0000-00-00T00:02:56:145,101298.195,-0.431,54.890,24.400
0000-00-00T00:02:56:217,101298.297,-0.440,54.850,24.400
0000-00-00T00:02:56:289,101297.625,-0.384,54.930,24.390
0000-00-00T00:02:56:361,101298.648,-0.470,54.900,24.380
0000-00-00T00:02:56:434,101298.539,-0.461,54.850,24.400
0000-00-00T00:02:56:506,101299.062,-0.504,54.890,24.420
0000-00-00T00:02:56:578,101300.055,-0.586,54.880,24.390
0000-00-00T00:02:56:653,101299.750,-0.561,54.870,24.400
0000-00-00T00:02:56:725,101298.977,-0.497,54.900,24.390
0000-00-00T00:02:56:798,101298.836,-0.485,54.880,24.390
0000-00-00T00:02:56:870,101299.609,-0.549,54.880,24.400
0000-00-00T00:02:57:000,101299.961,-0.579,54.870,24.350
0000-00-00T00:02:57:073,101298.859,-0.487,54.890,24.400
0000-00-00T00:02:57:145,101299.531,-0.543,54.900,24.400
0000-00-00T00:02:57:218,101299.492,-0.540,54.910,24.400
0000-00-00T00:02:57:290,101299.156,-0.512,54.910,24.390
0000-00-00T00:02:57:365,101300.070,-0.588,54.910,24.390
0000-00-00T00:02:57:437,101299.250,-0.520,54.870,24.420
0000-00-00T00:02:57:509,101299.148,-0.511,54.880,24.390
0000-00-00T00:02:57:581,101298.836,-0.485,54.920,24.420
0000-00-00T00:02:57:654,101298.891,-0.490,54.900,24.390
0000-00-00T00:02:57:726,101298.320,-0.442,54.910,24.400
0000-00-00T00:02:57:798,101298.672,-0.472,54.920,24.400
0000-00-00T00:02:57:870,101298.523,-0.459,54.910,24.390
0000-00-00T00:02:57:943,101298.781,-0.481,54.950,24.450
0000-00-00T00:02:58:000,101298.664,-0.471,54.910,24.420
0000-00-00T00:02:58:073,101298.352,-0.444,54.920,24.400
0000-00-00T00:02:58:145,101297.789,-0.398,54.890,24.400
0000-00-00T00:02:58:217,101297.305,-0.357,54.900,24.400
0000-00-00T00:02:58:289,101297.953,-0.411,54.890,24.400
0000-00-00T00:02:58:362,101298.203,-0.432,54.910,24.380
0000-00-00T00:02:58:434,101298.172,-0.429,54.890,24.420
0000-00-00T00:02:58:506,101297.297,-0.357,54.900,24.390
0000-00-00T00:02:58:578,101297.094,-0.340,54.910,24.400
0000-00-00T00:02:58:653,101296.625,-0.301,54.930,24.420
0000-00-00T00:02:58:725,101297.352,-0.361,54.880,24.420
0000-00-00T00:02:58:798,101297.023,-0.334,54.930,24.400
0000-00-00T00:02:58:870,101297.609,-0.383,54.910,24.400
0000-00-00T00:02:59:000,101298.359,-0.445,54.930,24.430
0000-00-00T00:02:59:078,101298.305,-0.440,54.960,24.430
0000-00-00T00:02:59:151,101298.328,-0.442,54.920,24.400
0000-00-00T00:02:59:223,101298.484,-0.456,54.930,24.430
0000-00-00T00:02:59:295,101299.047,-0.503,54.950,24.450
0000-00-00T00:02:59:370,101299.562,-0.545,54.940,24.390
0000-00-00T00:02:59:442,101299.266,-0.521,54.960,24.400
0000-00-00T00:02:59:515,101299.375,-0.530,54.960,24.430
0000-00-00T00:02:59:587,101299.664,-0.554,54.960,24.420
0000-00-00T00:02:59:659,101299.172,-0.513,54.920,24.400
0000-00-00T00:02:59:731,101299.391,-0.531,54.940,24.420
0000-00-00T00:02:59:818,101298.414,-0.450,54.920,24.420
0000-00-00T00:02:59:891,101299.727,-0.559,54.960,24.400
0000-00-00T00:03:00:000,101299.367,-0.529,54.920,24.400
0000-00-00T00:03:00:076,101299.109,-0.508,54.960,24.430
0000-00-00T00:03:00:148,101298.164,-0.429,54.920,24.400
0000-00-00T00:03:00:220,101297.859,-0.403,54.940,24.430
0000-00-00T00:03:00:292,101297.555,-0.378,54.950,24.430
0000-00-00T00:03:00:365,101299.141,-0.510,54.920,24.420
0000-00-00T00:03:00:437,101299.953,-0.578,54.970,24.450
0000-00-00T00:03:00:509,101300.203,-0.598,54.940,24.420
0000-00-00T00:03:00:581,101299.562,-0.545,54.980,24.420
0000-00-00T00:03:00:654,101299.281,-0.522,54.940,24.420
0000-00-00T00:03:00:729,101299.477,-0.538,54.910,24.430
0000-00-00T00:03:00:801,101298.555,-0.462,54.950,24.430
0000-00-00T00:03:00:873,101300.281,-0.605,54.950,24.430
0000-00-00T00:03:01:000,101299.922,-0.575,54.980,24.430
0000-00-00T00:03:01:073,101299.539,-0.543,54.980,24.420
0000-00-00T00:03:01:145,101298.680,-0.473,54.980,24.420
0000-00-00T00:03:01:217,101299.055,-0.503,54.960,24.430
0000-00-00T00:03:01:290,101299.750,-0.561,54.950,24.420
0000-00-00T00:03:01:362,101299.227,-0.518,54.970,24.430
0000-00-00T00:03:01:437,101298.781,-0.481,54.960,24.450
0000-00-00T00:03:01:509,101299.547,-0.544,54.960,24.450
0000-00-00T00:03:01:581,101300.234,-0.601,54.960,24.420
0000-00-00T00:03:01:653,101300.109,-0.591,54.930,24.430
0000-00-00T00:03:01:726,101299.516,-0.542,54.960,24.430
0000-00-00T00:03:01:798,101300.336,-0.610,54.980,24.400
0000-00-00T00:03:01:870,101300.398,-0.615,54.960,24.420
0000-00-00T00:03:01:943,101299.867,-0.571,54.960,24.430
0000-00-00T00:03:02:000,101299.812,-0.566,54.960,24.430
0000-00-00T00:03:02:084,101299.977,-0.580,54.940,24.450
0000-00-00T00:03:02:156,101300.273,-0.605,54.970,24.430
0000-00-00T00:03:02:228,101299.727,-0.559,54.950,24.420
0000-00-00T00:03:02:301,101299.156,-0.512,54.990,24.450
0000-00-00T00:03:02:373,101299.211,-0.517,54.950,24.450
0000-00-00T00:03:02:445,101298.273,-0.438,54.960,24.430
0000-00-00T00:03:02:517,101297.680,-0.389,54.960,24.430
0000-00-00T00:03:02:589,101299.406,-0.533,54.970,24.450
0000-00-00T00:03:02:662,101298.742,-0.478,54.960,24.450
0000-00-00T00:03:02:737,101299.703,-0.557,54.950,24.430
0000-00-00T00:03:02:809,101299.859,-0.570,54.950,24.450
0000-00-00T00:03:02:881,101300.031,-0.584,54.950,24.450
0000-00-00T00:03:03:000,101300.352,-0.611,54.960,24.430
0000-00-00T00:03:03:073,101300.773,-0.647,54.950,24.460
0000-00-00T00:03:03:145,101300.273,-0.605,54.960,24.450
0000-00-00T00:03:03:217,101300.805,-0.649,54.960,24.430
0000-00-00T00:03:03:289,101301.516,-0.708,54.970,24.460
0000-00-00T00:03:03:361,101300.609,-0.633,54.950,24.460
0000-00-00T00:03:03:436,101299.969,-0.579,54.940,24.460
0000-00-00T00:03:03:509,101299.422,-0.534,54.940,24.460
0000-00-00T00:03:03:581,101297.961,-0.412,54.940,24.460
0000-00-00T00:03:03:653,101296.586,-0.298,54.970,24.450
0000-00-00T00:03:03:725,101296.383,-0.281,54.940,24.430
0000-00-00T00:03:03:797,101296.867,-0.321,54.950,24.450
0000-00-00T00:03:03:870,101296.172,-0.263,54.920,24.460
0000-00-00T00:03:04:000,101295.438,-0.202,54.950,24.450
0000-00-00T00:03:04:073,101296.047,-0.252,54.940,24.450
0000-00-00T00:03:04:148,101295.469,-0.205,54.940,24.460
0000-00-00T00:03:04:220,101295.508,-0.208,54.950,24.460
0000-00-00T00:03:04:293,101296.539,-0.294,54.970,24.470
0000-00-00T00:03:04:365,101297.125,-0.343,54.930,24.450
0000-00-00T00:03:04:437,101296.938,-0.327,54.930,24.460
0000-00-00T00:03:04:509,101297.367,-0.363,54.940,24.470
0000-00-00T00:03:04:582,101297.922,-0.409,54.950,24.450
0000-00-00T00:03:04:654,101298.242,-0.435,54.970,24.450
0000-00-00T00:03:04:726,101299.352,-0.528,54.960,24.470
0000-00-00T00:03:04:801,101298.586,-0.464,54.930,24.460
0000-00-00T00:03:04:873,101298.367,-0.445,54.930,24.460
0000-00-00T00:03:04:946,101298.398,-0.449,54.960,24.460
0000-00-00T00:03:05:000,101298.688,-0.473,54.940,24.460
0000-00-00T00:03:05:073,101298.781,-0.481,54.940,24.450
0000-00-00T00:03:05:145,101299.070,-0.505,54.940,24.470
0000-00-00T00:03:05:218,101298.992,-0.498,54.930,24.460
0000-00-00T00:03:05:290,101298.625,-0.468,54.930,24.450
0000-00-00T00:03:05:362,101299.836,-0.568,54.950,24.470
0000-00-00T00:03:05:437,101299.734,-0.560,54.930,24.490
0000-00-00T00:03:05:509,101299.688,-0.556,54.930,24.460
0000-00-00T00:03:05:582,101299.828,-0.568,54.930,24.470
0000-00-00T00:03:05:654,101300.242,-0.602,54.940,24.460
0000-00-00T00:03:05:726,101299.266,-0.521,54.940,24.460
0000-00-00T00:03:05:798,101299.578,-0.547,54.930,24.450
0000-00-00T00:03:05:871,101298.906,-0.491,54.930,24.490
0000-00-00T00:03:06:000,101299.961,-0.579,54.920,24.470
0000-00-00T00:03:06:073,101299.664,-0.554,54.910,24.460
0000-00-00T00:03:06:148,101300.320,-0.608,54.930,24.470
0000-00-00T00:03:06:220,101299.516,-0.542,54.930,24.470
0000-00-00T00:03:06:293,101300.484,-0.622,54.920,24.470
0000-00-00T00:03:06:365,101300.414,-0.616,54.920,24.490
0000-00-00T00:03:06:437,101298.945,-0.494,54.920,24.470
0000-00-00T00:03:06:509,101299.289,-0.523,54.920,24.490
0000-00-00T00:03:06:582,101299.258,-0.520,54.930,24.460
0000-00-00T00:03:06:654,101300.289,-0.606,54.920,24.450
0000-00-00T00:03:06:726,101300.453,-0.619,54.940,24.470
0000-00-00T00:03:06:801,101301.008,-0.666,54.940,24.470
0000-00-00T00:03:06:873,101301.078,-0.672,54.910,24.470
0000-00-00T00:03:07:000,101300.383,-0.614,54.920,24.470
0000-00-00T00:03:07:073,101301.242,-0.686,54.900,24.470
0000-00-00T00:03:07:145,101300.719,-0.642,54.910,24.470
0000-00-00T00:03:07:217,101300.789,-0.648,54.940,24.470
0000-00-00T00:03:07:290,101299.875,-0.572,54.930,24.490
0000-00-00T00:03:07:377,101299.445,-0.536,54.920,24.460
0000-00-00T00:03:07:449,101298.992,-0.498,54.910,24.470
0000-00-00T00:03:07:524,101299.742,-0.561,54.900,24.470
0000-00-00T00:03:07:597,101299.562,-0.545,54.900,24.470
0000-00-00T00:03:07:669,101299.172,-0.513,54.880,24.470
0000-00-00T00:03:07:741,101299.828,-0.568,54.910,24.470
0000-00-00T00:03:07:813,101300.039,-0.585,54.920,24.490
0000-00-00T00:03:07:886,101300.320,-0.608,54.880,24.490
0000-00-00T00:03:07:958,101300.188,-0.597,54.910,24.490
0000-00-00T00:03:08:000,101300.938,-0.661,54.880,24.490
0000-00-00T00:03:08:072,101301.203,-0.682,54.930,24.490
0000-00-00T00:03:08:147,101300.805,-0.649,54.900,24.490
0000-00-00T00:03:08:226,101299.320,-0.526,54.930,24.500
0000-00-00T00:03:08:298,101299.945,-0.577,54.900,24.490
0000-00-00T00:03:08:370,101299.789,-0.564,54.870,24.490
0000-00-00T00:03:08:442,101298.883,-0.489,54.910,24.470
0000-00-00T00:03:08:514,101299.445,-0.536,54.890,24.500
0000-00-00T00:03:08:587,101300.297,-0.607,54.930,24.490
0000-00-00T00:03:08:659,101300.039,-0.585,54.930,24.500
0000-00-00T00:03:08:731,101299.805,-0.566,54.890,24.490
0000-00-00T00:03:08:806,101299.852,-0.570,54.880,24.490
0000-00-00T00:03:08:878,101300.297,-0.607,54.910,24.490
0000-00-00T00:03:09:000,101300.703,-0.641,54.850,24.490
0000-00-00T00:03:09:073,101300.680,-0.639,54.900,24.500
0000-00-00T00:03:09:145,101300.680,-0.639,54.870,24.500
0000-00-00T00:03:09:217,101300.695,-0.640,54.870,24.490
0000-00-00T00:03:09:289,101299.703,-0.557,54.910,24.500
0000-00-00T00:03:09:361,101300.523,-0.625,54.910,24.470
0000-00-00T00:03:09:434,101299.984,-0.580,54.880,24.500
0000-00-00T00:03:09:509,101300.273,-0.605,54.860,24.490
0000-00-00T00:03:09:581,101299.938,-0.577,54.830,24.520
0000-00-00T00:03:09:653,101300.250,-0.602,54.860,24.500
0000-00-00T00:03:09:725,101300.438,-0.618,54.870,24.500
0000-00-00T00:03:09:798,101301.758,-0.728,54.870,24.500
0000-00-00T00:03:09:870,101301.320,-0.692,54.870,24.500
0000-00-00T00:03:10:000,101301.789,-0.731,54.860,24.500
0000-00-00T00:03:10:072,101301.125,-0.676,54.850,24.500
0000-00-00T00:03:10:145,101301.492,-0.706,54.870,24.490
0000-00-00T00:03:10:220,101300.766,-0.646,54.870,24.490
0000-00-00T00:03:10:292,101301.055,-0.670,54.860,24.490
0000-00-00T00:03:10:364,101301.773,-0.730,54.850,24.500
0000-00-00T00:03:10:436,101302.102,-0.757,54.840,24.520
0000-00-00T00:03:10:509,101301.633,-0.718,54.850,24.500
0000-00-00T00:03:10:581,101302.000,-0.749,54.880,24.500
0000-00-00T00:03:10:653,101301.344,-0.694,54.860,24.520
0000-00-00T00:03:10:725,101301.211,-0.683,54.860,24.500
0000-00-00T00:03:10:798,101302.250,-0.769,54.870,24.500
0000-00-00T00:03:10:873,101301.680,-0.722,54.870,24.490
0000-00-00T00:03:10:945,101301.680,-0.722,54.880,24.520
0000-00-00T00:03:11:000,101301.453,-0.703,54.870,24.520
0000-00-00T00:03:11:072,101302.164,-0.762,54.860,24.490
0000-00-00T00:03:11:144,101303.469,-0.871,54.840,24.500
0000-00-00T00:03:11:217,101303.484,-0.872,54.850,24.530
0000-00-00T00:03:11:289,101303.094,-0.840,54.860,24.530
0000-00-00T00:03:11:361,101302.289,-0.772,54.880,24.500
0000-00-00T00:03:11:433,101301.414,-0.700,54.860,24.500
0000-00-00T00:03:11:508,101300.820,-0.650,54.840,24.500
